"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore","max_kaiscore","min_kaiscore","true_range"
"1574",133,37890.4139055159,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1575",134,29860.9760024835,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1576",135,31349.338023338,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1577",136,-8572.07981816664,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1578",137,33288.1365006255,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1579",138,40089.694378719,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1580",139,9670.80510859318,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1581",140,33457.9438523913,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1582",141,22383.6460698226,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1583",142,23679.7673331615,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1584",143,27760.8271441224,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1585",144,24192.5949152834,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1586",145,15749.7469420636,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1587",146,14092.0864608569,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1588",147,33530.0432578646,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1589",148,-114.458564331883,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1590",149,9615.81372425658,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1591",150,-27366.6401794643,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1592",151,19990.7164641355,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1593",152,27102.3726128749,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1594",153,24603.9615341183,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1595",154,31076.3317864972,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1596",155,24398.6043270262,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1597",156,34921.6869344877,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1598",157,31214.0058188149,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1599",158,28302.8895050195,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1600",159,23808.6053206392,0,"62.5","62.5","0",0,62.5,21193.9062595421,15160.464739236,40089.694378719,62.5,62.5,62.5,0
"1601",160,12443.5511553653,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1602",161,31757.1568681003,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1603",162,16816.2051846207,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1604",163,18245.5383586302,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1605",164,22496.1393656817,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1606",165,48665.3212763028,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1607",166,22154.1099201185,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1608",167,27512.2932032162,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1609",168,38726.7771157696,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1610",169,-906.316351778224,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1611",170,23172.9174945476,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1612",171,40013.6432745798,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1613",172,29540.1356768269,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1614",173,22080.2569231514,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1615",174,35037.9503748943,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1616",175,1859.70616545518,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1617",176,33167.5215336331,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1618",177,21631.1993107729,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1619",178,48704.1980238802,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1620",179,7172.36138361967,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1621",180,28709.0188583609,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1622",181,10507.7321680855,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1623",182,30177.062394339,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1624",183,24565.9192362509,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1625",184,26149.2498493482,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1626",185,24549.2770148695,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1627",186,29597.959021278,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1628",187,21782.4405569015,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1629",188,38971.0139244709,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1630",189,11228.1317132591,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1631",190,36792.8532239984,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1632",191,11326.9928774599,0,"63.5","63.5","0",0,63.5,24832.7599092503,12183.9025395005,48704.1980238802,63.5,63.5,63.5,0
"1633",192,31863.9535650043,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1634",193,27258.8057717559,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1635",194,15438.9509180827,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1636",195,21497.0089226749,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1637",196,19517.4210033573,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1638",197,18623.3896567125,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1639",198,31139.7137558888,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1640",199,35280.5575983484,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1641",200,24625.3758095825,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1642",201,18200.9877649303,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1643",202,29513.1002950612,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1644",203,36164.9362098672,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1645",204,13485.6382384925,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1646",205,42103.9376094119,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1647",206,8749.05651601821,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1648",207,38352.8589807171,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1649",208,39378.5421338354,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1650",209,37824.2714039315,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1651",210,37050.4634767311,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1652",211,39558.1616597823,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1653",212,36308.8103833114,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1654",213,34117.1432487205,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1655",214,2239.74968618905,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1656",215,35721.90159811,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1657",216,8558.70545609469,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1658",217,7193.25703183021,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1659",218,13063.0951293695,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1660",219,25977.1470377773,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1661",220,34293.3455867825,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1662",221,31479.5669515679,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1663",222,31355.8512163745,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1664",223,30461.635623447,0,"68.5","68.5","0",0,68.5,26762.4168824925,11117.1108795456,42103.9376094119,68.5,68.5,68.5,0
"1665",224,41726.1916770703,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1666",225,7465.99128210881,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1667",226,30278.3385604806,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1668",227,37321.4186176128,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1669",228,36317.2763593299,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1670",229,22352.2340379688,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1671",230,37872.2472324621,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1672",231,51252.4186685451,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1673",232,26208.1522676998,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1674",233,32858.8820389928,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1675",234,27260.3707499425,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1676",235,25328.2211057632,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1677",236,35081.228762468,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1678",237,29262.2667903402,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1679",238,51543.8582660442,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1680",239,49965.8887374022,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1681",240,33006.7739996085,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1682",241,34551.7224609752,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1683",242,37437.7896744805,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1684",243,44511.7816538227,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1685",244,34309.4135448259,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1686",245,27158.606191374,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1687",246,39798.7287291707,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1688",247,33703.5898416655,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1689",248,44918.8172801899,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1690",249,44509.5656635012,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1691",250,30556.432122788,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1692",251,46647.0871170131,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1693",252,43638.814359177,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1694",253,43346.8046872399,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1695",254,44321.5030327791,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1696",255,19617.5542647177,0,"75","75","0",0,75,35754.0615555488,9857.30606916792,51543.8582660442,75,75,75,0
"1697",256,56834.0567455292,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1698",257,54066.029559372,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1699",258,58045.8210075258,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1700",259,55271.4972424776,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1701",260,55518.2201153358,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1702",261,53059.8001170409,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1703",262,50295.874329975,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1704",263,50308.0190173805,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1705",264,53991.7989840335,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1706",265,55727.7160726486,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1707",266,51896.123280921,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1708",267,48754.4806509466,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1709",268,55013.6197089536,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1710",269,55419.4591047791,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1711",270,55920.0398805178,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1712",271,53756.2928291907,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1713",272,55480.9561020754,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1714",273,57208.5402615232,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1715",274,50106.3777874975,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1716",275,57513.1745181439,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1717",276,56206.164434571,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1718",277,53431.4581480845,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1719",278,55311.0042734846,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1720",279,52292.0353249084,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1721",280,55515.3244063665,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1722",281,47438.5061423384,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1723",282,49749.9159377453,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1724",283,55739.4178257386,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1725",284,55140.1940669736,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1726",285,51343.5538520365,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1727",286,55705.3427787395,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1728",287,56441.2015819931,0,"115","115","0",0,115,54015.6880027765,2734.18374590794,58045.8210075258,115,115,115,0
"1729",288,48875.0151971972,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1730",289,52103.7865977318,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1731",290,57821.0433942302,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1732",291,52209.7932369435,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1733",292,57925.1518582281,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1734",293,48861.7366093242,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1735",294,53215.2176500938,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1736",295,48401.2679449241,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1737",296,56281.6859031399,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1738",297,54980.4925959689,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1739",298,49944.1763001384,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1740",299,56732.0866196946,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1741",300,58158.9607576248,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1742",301,56958.7543066414,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1743",302,55359.4543762189,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1744",303,56427.7380915185,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1745",304,52139.7304186571,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1746",305,57412.6367654603,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1747",306,55156.286248714,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1748",307,53091.519264687,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1749",308,52083.3924761229,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1750",309,57169.7109097579,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1751",310,52989.9822220318,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1752",311,56016.0383054877,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1753",312,57173.382140992,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1754",313,58975.1934992192,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1755",314,55740.8087751102,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1756",315,56619.5282769749,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1757",316,53003.2899199902,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1758",317,56701.9232101225,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1759",318,57758.6004252145,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1760",319,56902.1826733583,0,"121","121","0",0,121,54787.20521786,2989.84258001683,58975.1934992192,121,121,121,0
"1761",320,56291.0669526131,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1762",321,50845.6804799305,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1763",322,58955.6042972326,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1764",323,57654.7561485651,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1765",324,50756.7745459646,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1766",325,51091.0482312912,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1767",326,50006.7155804639,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1768",327,57334.1609530818,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1769",328,51579.5819419655,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1770",329,49156.5746024454,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1771",330,59382.0030218821,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1772",331,57832.7043577869,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1773",332,50648.6334091969,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1774",333,50433.3258975269,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1775",334,53772.4448697011,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1776",335,55105.644431746,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1777",336,57397.2940772698,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1778",337,49264.263544014,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1779",338,56199.3749387716,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1780",339,58579.258909806,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1781",340,51070.9099839708,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1782",341,55009.8163946606,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1783",342,57597.8486028961,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1784",343,57699.6234254344,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1785",344,56014.490341701,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1786",345,57571.6661438417,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1787",346,54803.8282911311,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1788",347,58013.3907690531,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1789",348,50559.9464935357,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1790",349,59368.3830823262,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1791",350,58638.2720823029,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
"1792",351,56693.225153686,0,"126","126","0",0,126,54854.0097486186,3468.82086084514,59382.0030218821,126,126,126,0
